transaction_id,amount,payment_method,failure_reason,customer_id,customer_transaction_count,customer_success_rate,customer_failure_rate,customer_total_spend,average_order_value,previous_retry_count,time_since_last_success,hour_of_day,day_of_week,merchant_success_rate,payment_method_success_rate,recent_failure_rate,recoverable,recovery_probability
tx_004688,47030924,upi,user_cancelled,cust_00050,2,1.0,0.0,35492.15,17746.07,5,161,21,6,0.9009,0.8039,0.0,1,0.177
tx_004689,30834671,emi,gateway_degradation,cust_00235,16,0.9375,0.0625,196064.12,12254.01,1,142,15,3,0.9009,0.8416,0.0,1,0.4804
tx_004690,6179235,netbanking,temporary_timeout,cust_00364,19,0.8947,0.1053,146697.36,7720.91,2,47,6,0,0.9009,0.819,0.0,1,0.4749
tx_004691,48406239,netbanking,card_declined,cust_00391,13,0.7692,0.2308,187691.36,14437.8,2,91,11,6,0.9009,0.819,0.2654,0,0.02
tx_004692,21733151,upi,insufficient_funds,cust_00009,33,0.8485,0.1515,170920.71,5179.42,0,28,12,6,0.9009,0.8039,0.2528,0,0.3708
tx_004693,42028166,upi,gateway_degradation,cust_00052,16,0.875,0.125,181885.16,11367.82,5,119,9,0,0.9009,0.8039,0.1316,1,0.5795
tx_004694,5684296,upi,insufficient_funds,cust_00435,12,1.0,0.0,167402.44,13950.2,3,107,16,6,0.9009,0.8039,0.0,0,0.3831
tx_004695,1049360,netbanking,gateway_degradation,cust_00377,8,0.875,0.125,182096.9,22762.11,4,18,11,6,0.9009,0.819,0.0869,0,0.4054
tx_004696,26372566,wallet,temporary_timeout,cust_00188,25,0.96,0.04,190844.3,7633.77,2,120,14,4,0.9009,0.9274,0.0394,0,0.6513
tx_004697,4382536,upi,network_error,cust_00053,20,0.45,0.55,229044.96,11452.25,3,20,17,0,0.9009,0.8039,0.6431,1,0.58
tx_004698,7786088,wallet,insufficient_funds,cust_00432,19,0.8421,0.1579,180916.89,9521.94,0,30,0,2,0.9009,0.9274,0.1334,0,0.2846
tx_004699,16875179,upi,user_cancelled,cust_00364,19,0.8947,0.1053,146697.36,7720.91,0,47,6,3,0.9009,0.8039,0.0,0,0.2327
tx_004700,34322354,emi,temporary_timeout,cust_00374,35,0.9714,0.0286,106162.1,3033.2,4,32,0,2,0.9009,0.8416,0.0,0,0.433
tx_004701,2621324,upi,user_cancelled,cust_00067,30,1.0,0.0,36402.43,1213.41,3,90,16,1,0.9009,0.8039,0.0,0,0.2231
tx_004702,20246078,upi,authentication_failed,cust_00212,46,0.9348,0.0652,193543.31,4207.46,5,128,10,4,0.9009,0.8039,0.2861,0,0.3841
tx_004703,41644922,card,card_declined,cust_00293,24,0.9167,0.0833,150642.8,6276.78,2,74,13,3,0.9009,0.969,0.129,0,0.1004
tx_004704,29594550,emi,gateway_degradation,cust_00017,48,0.8542,0.1458,166380.29,3466.26,5,141,22,4,0.9009,0.8416,0.1985,0,0.3149
tx_004705,48967606,netbanking,gateway_degradation,cust_00358,21,0.9524,0.0476,136364.83,6493.56,5,58,16,4,0.9009,0.819,0.002,0,0.4732
tx_004706,6780219,netbanking,temporary_timeout,cust_00126,9,0.8889,0.1111,138471.77,15385.75,2,131,9,6,0.9009,0.819,0.0829,0,0.4808
tx_004707,9005674,emi,authentication_failed,cust_00298,35,0.9429,0.0571,69889.28,1996.84,2,158,16,0,0.9009,0.8416,0.0,0,0.3324
tx_004708,26261215,wallet,insufficient_funds,cust_00432,19,0.8421,0.1579,180916.89,9521.94,3,30,20,0,0.9009,0.9274,0.3277,0,0.1753
tx_004709,32529210,card,temporary_timeout,cust_00011,6,0.8333,0.1667,47773.1,7962.18,4,85,10,0,0.9009,0.969,0.1417,1,0.3458
tx_004710,31422669,upi,temporary_timeout,cust_00373,14,0.7857,0.2143,28405.28,2028.95,0,119,10,3,0.9009,0.8039,0.2811,1,0.7166
tx_004711,29984484,upi,card_declined,cust_00032,57,0.8947,0.1053,29942.47,525.31,3,16,7,0,0.9009,0.8039,0.0,0,0.0874
tx_004712,21865547,upi,insufficient_funds,cust_00313,24,0.875,0.125,211696.39,8820.68,0,48,14,1,0.9009,0.8039,0.1497,0,0.3974
tx_004713,2083375,card,card_declined,cust_00001,13,0.9231,0.0769,243917.78,18762.91,1,17,16,2,0.9009,0.969,0.2351,0,0.1156
tx_004714,16896229,wallet,network_error,cust_00473,27,1.0,0.0,120993.13,4481.23,5,127,6,2,0.9009,0.9274,0.072,0,0.5543
tx_004715,23566656,emi,card_declined,cust_00149,31,0.9355,0.0645,154269.09,4976.42,0,10,19,2,0.9009,0.8416,0.0,0,0.1657
tx_004716,15898939,upi,user_cancelled,cust_00075,30,0.9667,0.0333,139021.91,4634.06,5,5,12,5,0.9009,0.8039,0.0,0,0.1998
tx_004717,21431099,wallet,gateway_degradation,cust_00273,43,0.2326,0.7674,148844.62,3461.5,3,10,14,5,0.9009,0.9274,0.9049,0,0.42
tx_004718,6696747,netbanking,temporary_timeout,cust_00441,56,0.4464,0.5536,219751.52,3924.13,5,60,23,0,0.9009,0.819,0.6148,0,0.395
tx_004719,45259621,upi,authentication_failed,cust_00342,43,0.9767,0.0233,184758.42,4296.71,1,66,14,5,0.9009,0.8039,0.0,1,0.5267
tx_004720,47435992,emi,insufficient_funds,cust_00050,2,1.0,0.0,35492.15,17746.07,1,161,6,0,0.9009,0.8416,0.0,0,0.2716
tx_004721,30223333,wallet,network_error,cust_00220,33,0.2121,0.7879,47304.62,1433.47,1,159,8,5,0.9009,0.9274,0.957,1,0.4525
tx_004722,1259314,wallet,card_declined,cust_00269,48,0.875,0.125,247947.73,5165.58,3,91,5,5,0.9009,0.9274,0.0,1,0.0503
tx_004723,9808724,wallet,insufficient_funds,cust_00130,9,0.8889,0.1111,147270.37,16363.37,1,22,0,0,0.9009,0.9274,0.1859,0,0.2315
tx_004724,36256518,card,network_error,cust_00236,51,0.6863,0.3137,248678.09,4876.04,1,86,1,4,0.9009,0.969,0.4227,0,0.2855
tx_004725,49157961,netbanking,authentication_failed,cust_00020,39,0.7436,0.2564,141526.41,3628.88,4,85,16,2,0.9009,0.819,0.1734,0,0.2163
tx_004726,39932714,card,card_declined,cust_00049,51,0.9216,0.0784,5892.21,115.53,5,79,14,4,0.9009,0.969,0.0,0,0.1028
tx_004727,37696309,upi,card_declined,cust_00144,49,0.9388,0.0612,10517.75,214.65,5,150,21,2,0.9009,0.8039,0.0121,0,0.0978
tx_004728,26629083,card,insufficient_funds,cust_00388,5,0.2,0.8,205869.59,41173.92,5,155,23,5,0.9009,0.969,0.8747,0,0.08
tx_004729,6651984,netbanking,user_cancelled,cust_00242,35,0.8857,0.1143,114051.9,3258.63,4,12,12,4,0.9009,0.819,0.0,0,0.1085
tx_004730,27891123,emi,card_declined,cust_00262,10,1.0,0.0,199903.77,19990.38,2,57,8,4,0.9009,0.8416,0.026,0,0.1276
tx_004731,15845258,netbanking,card_declined,cust_00441,56,0.4464,0.5536,219751.52,3924.13,2,60,8,2,0.9009,0.819,0.6297,0,0.02
tx_004732,41221873,wallet,user_cancelled,cust_00015,50,0.96,0.04,72437.86,1448.76,5,70,7,0,0.9009,0.9274,0.1353,0,0.1024
tx_004733,38406626,wallet,network_error,cust_00497,43,0.9535,0.0465,195548.38,4547.64,3,117,4,6,0.9009,0.9274,0.2128,1,0.4962
tx_004734,42952673,upi,insufficient_funds,cust_00301,7,0.8571,0.1429,163303.54,23329.08,4,172,11,0,0.9009,0.8039,0.1849,0,0.2578
tx_004735,35028570,wallet,user_cancelled,cust_00354,19,0.2105,0.7895,80462.54,4234.87,5,112,1,2,0.9009,0.9274,0.7447,1,0.03
tx_004736,41791611,card,temporary_timeout,cust_00198,26,0.1154,0.8846,175906.85,6765.65,4,50,10,3,0.9009,0.969,0.9177,0,0.305
tx_004737,44745709,netbanking,insufficient_funds,cust_00145,8,0.875,0.125,126380.48,15797.56,5,23,5,3,0.9009,0.819,0.1375,0,0.1404
tx_004738,49797378,card,network_error,cust_00117,9,0.5556,0.4444,143321.41,15924.6,5,102,14,0,0.9009,0.969,0.4859,0,0.283
tx_004739,40272926,emi,network_error,cust_00457,13,1.0,0.0,202337.92,15564.46,5,73,13,6,0.9009,0.8416,0.0426,0,0.4782
tx_004740,16072681,upi,gateway_degradation,cust_00429,17,0.6471,0.3529,142199.59,8364.68,4,81,12,1,0.9009,0.8039,0.3413,1,0.5419
tx_004741,34020123,card,user_cancelled,cust_00357,23,0.9565,0.0435,234016.41,10174.63,5,80,22,2,0.9009,0.969,0.1966,0,0.0428
tx_004742,35280091,upi,authentication_failed,cust_00083,8,0.625,0.375,216938.91,27117.36,2,117,22,5,0.9009,0.8039,0.3924,0,0.3407
tx_004743,5329091,card,user_cancelled,cust_00369,28,0.2857,0.7143,48551.41,1733.98,3,179,13,0,0.9009,0.969,0.9038,0,0.02
tx_004744,47900944,netbanking,insufficient_funds,cust_00497,43,0.9535,0.0465,195548.38,4547.64,1,117,9,0,0.9009,0.819,0.0,0,0.2917
tx_004745,7130725,emi,network_error,cust_00410,29,0.6207,0.3793,49273.88,1699.1,2,105,18,2,0.9009,0.8416,0.3222,0,0.3273
tx_004746,21845429,netbanking,temporary_timeout,cust_00398,28,0.8214,0.1786,55589.08,1985.32,5,35,21,1,0.9009,0.819,0.2075,0,0.4064
tx_004747,14869351,wallet,temporary_timeout,cust_00373,14,0.7857,0.2143,28405.28,2028.95,4,119,14,5,0.9009,0.9274,0.0423,1,0.5343
tx_004748,8714262,upi,insufficient_funds,cust_00286,25,0.68,0.32,185558.24,7422.33,2,93,22,2,0.9009,0.8039,0.3657,1,0.2216
tx_004749,9989537,upi,temporary_timeout,cust_00379,14,0.6429,0.3571,168229.98,12016.43,4,10,4,1,0.9009,0.8039,0.5017,0,0.6202
tx_004750,40426946,netbanking,authentication_failed,cust_00461,29,1.0,0.0,10579.61,364.81,5,172,2,0,0.9009,0.819,0.0055,0,0.2902
tx_004751,47831817,wallet,user_cancelled,cust_00165,13,0.9231,0.0769,156690.11,12053.09,3,78,18,1,0.9009,0.9274,0.0,1,0.1553
tx_004752,25937349,upi,network_error,cust_00250,15,0.8667,0.1333,60999.47,4066.63,0,58,0,4,0.9009,0.8039,0.108,1,0.7126
tx_004753,26633276,wallet,network_error,cust_00116,4,1.0,0.0,154233.34,38558.34,5,18,18,1,0.9009,0.9274,0.1488,0,0.5748
tx_004754,37078756,card,authentication_failed,cust_00032,57,0.8947,0.1053,29942.47,525.31,3,16,2,4,0.9009,0.969,0.0881,0,0.1877
tx_004755,34618653,wallet,authentication_failed,cust_00324,11,0.9091,0.0909,80722.48,7338.41,1,165,3,2,0.9009,0.9274,0.0754,0,0.364
tx_004756,7604422,netbanking,card_declined,cust_00151,23,0.6087,0.3913,46291.54,2012.68,2,17,13,2,0.9009,0.819,0.397,0,0.02
tx_004757,45705184,wallet,temporary_timeout,cust_00110,4,0.75,0.25,173852.13,43463.03,3,37,13,4,0.9009,0.9274,0.2518,0,0.501
tx_004758,24129830,netbanking,card_declined,cust_00194,3,1.0,0.0,229375.75,76458.58,2,72,13,1,0.9009,0.819,0.114,0,0.1447
tx_004759,15549186,wallet,user_cancelled,cust_00285,53,0.3208,0.6792,219652.25,4144.38,2,132,16,4,0.9009,0.9274,0.6641,0,0.03
tx_004760,15144704,netbanking,user_cancelled,cust_00270,55,0.5455,0.4545,248274.6,4514.08,5,3,1,0,0.9009,0.819,0.4468,0,0.02
tx_004761,32348047,card,insufficient_funds,cust_00255,56,0.1071,0.8929,8305.24,148.31,3,34,20,6,0.9009,0.969,0.6884,0,0.08
tx_004762,3751931,emi,temporary_timeout,cust_00386,51,0.902,0.098,9192.17,180.24,5,139,6,2,0.9009,0.8416,0.1696,0,0.3784
tx_004763,11043436,card,network_error,cust_00148,7,0.8571,0.1429,245061.09,35008.73,3,128,6,6,0.9009,0.969,0.0398,0,0.3292
tx_004764,47926908,card,network_error,cust_00225,30,0.9,0.1,124480.69,4149.36,2,164,16,5,0.9009,0.969,0.0965,0,0.41
tx_004765,44164832,card,user_cancelled,cust_00177,45,0.9556,0.0444,160401.71,3564.48,3,70,10,6,0.9009,0.969,0.0238,0,0.131
tx_004766,36834298,wallet,card_declined,cust_00460,23,0.913,0.087,133882.89,5821.0,1,7,22,2,0.9009,0.9274,0.0545,0,0.1291
tx_004767,25493573,netbanking,authentication_failed,cust_00415,55,0.8909,0.1091,51744.88,940.82,0,110,12,4,0.9009,0.819,0.0844,1,0.3874
tx_004768,37834907,card,insufficient_funds,cust_00435,12,1.0,0.0,167402.44,13950.2,1,107,5,4,0.9009,0.969,0.0,1,0.2537
tx_004769,47004746,netbanking,gateway_degradation,cust_00313,24,0.875,0.125,211696.39,8820.68,2,48,20,6,0.9009,0.819,0.2264,0,0.3803
tx_004770,30064873,card,authentication_failed,cust_00079,51,0.9608,0.0392,27731.43,543.75,3,4,10,5,0.9009,0.969,0.1747,0,0.2565
tx_004771,23200720,emi,insufficient_funds,cust_00246,15,0.9333,0.0667,914.35,60.96,5,75,4,2,0.9009,0.8416,0.0,0,0.1592
tx_004772,4199496,upi,network_error,cust_00006,18,0.7778,0.2222,189642.89,10535.72,3,114,3,3,0.9009,0.8039,0.2881,1,0.5833
tx_004773,1114150,wallet,temporary_timeout,cust_00357,23,0.9565,0.0435,234016.41,10174.63,0,80,12,2,0.9009,0.9274,0.0,1,0.6811
tx_004774,36690741,netbanking,user_cancelled,cust_00222,32,0.9688,0.0312,74442.33,2326.32,5,179,15,6,0.9009,0.819,0.0769,0,0.1388
tx_004775,30326142,upi,card_declined,cust_00305,36,0.9722,0.0278,34879.49,968.87,0,13,19,4,0.9009,0.8039,0.0873,0,0.21
tx_004776,18686209,emi,gateway_degradation,cust_00213,44,0.9773,0.0227,200317.46,4552.67,2,133,2,0,0.9009,0.8416,0.0,1,0.4113
tx_004777,3362543,wallet,insufficient_funds,cust_00445,51,0.8039,0.1961,148771.04,2917.08,2,34,14,3,0.9009,0.9274,0.3406,0,0.1888
tx_004778,38204148,netbanking,card_declined,cust_00478,18,0.6111,0.3889,55066.7,3059.26,4,175,20,4,0.9009,0.819,0.2352,0,0.02
tx_004779,1854456,upi,insufficient_funds,cust_00029,43,0.6977,0.3023,125510.67,2918.85,4,29,9,5,0.9009,0.8039,0.3089,0,0.2226
tx_004780,6382922,card,card_declined,cust_00121,30,0.8667,0.1333,104942.77,3498.09,1,118,5,1,0.9009,0.969,0.0853,0,0.0606
tx_004781,5751573,wallet,gateway_degradation,cust_00186,43,0.7209,0.2791,21486.78,499.69,1,89,20,1,0.9009,0.9274,0.2892,1,0.4363
tx_004782,21597217,card,network_error,cust_00078,44,0.9773,0.0227,117111.71,2661.63,2,144,5,2,0.9009,0.969,0.1169,1,0.3891
tx_004783,3474798,netbanking,gateway_degradation,cust_00184,16,0.875,0.125,11639.95,727.5,1,163,0,0,0.9009,0.819,0.0994,0,0.4138
tx_004784,28065197,netbanking,card_declined,cust_00073,58,0.9138,0.0862,122401.72,2110.37,4,54,6,5,0.9009,0.819,0.0329,0,0.0382
tx_004785,45789162,netbanking,user_cancelled,cust_00201,18,0.4444,0.5556,195610.29,10867.24,1,173,7,5,0.9009,0.819,0.7356,0,0.02
tx_004786,11950404,card,authentication_failed,cust_00293,24,0.9167,0.0833,150642.8,6276.78,3,74,5,1,0.9009,0.969,0.0,0,0.2258
tx_004787,44531073,card,temporary_timeout,cust_00450,14,0.7857,0.2143,71457.09,5104.08,0,150,11,1,0.9009,0.969,0.1999,1,0.4445
tx_004788,8949657,card,temporary_timeout,cust_00260,16,0.625,0.375,113887.13,7117.95,3,165,15,6,0.9009,0.969,0.4005,0,0.307
tx_004789,34395375,wallet,card_declined,cust_00471,38,0.9737,0.0263,199049.25,5238.14,3,23,14,4,0.9009,0.9274,0.016,0,0.1594
tx_004790,23703895,card,network_error,cust_00494,15,0.9333,0.0667,159583.44,10638.9,4,41,15,0,0.9009,0.969,0.0,0,0.4255
tx_004791,43836732,wallet,card_declined,cust_00454,9,0.8889,0.1111,115700.94,12855.66,4,8,3,5,0.9009,0.9274,0.2539,0,0.02
tx_004792,1834860,wallet,network_error,cust_00027,26,0.9231,0.0769,42159.74,1621.53,0,146,22,5,0.9009,0.9274,0.064,1,0.6309
tx_004793,27101914,upi,insufficient_funds,cust_00411,3,0.6667,0.3333,25239.66,8413.22,1,39,8,1,0.9009,0.8039,0.4385,0,0.2234
tx_004794,19468548,wallet,insufficient_funds,cust_00288,47,0.8723,0.1277,216460.35,4605.54,2,162,23,3,0.9009,0.9274,0.0812,0,0.2126
tx_004795,24339152,emi,card_declined,cust_00431,58,0.8966,0.1034,94958.9,1637.22,2,62,19,1,0.9009,0.8416,0.3372,0,0.02
tx_004796,46468925,upi,insufficient_funds,cust_00495,36,0.5556,0.4444,117516.77,3264.35,2,176,20,6,0.9009,0.8039,0.5045,1,0.2203
tx_004797,22760482,wallet,card_declined,cust_00291,48,0.6667,0.3333,221948.99,4623.94,4,129,3,3,0.9009,0.9274,0.3149,0,0.02
tx_004798,31406398,upi,gateway_degradation,cust_00022,48,0.9375,0.0625,8189.05,170.61,4,55,11,4,0.9009,0.8039,0.0648,0,0.6455
tx_004799,46305798,upi,authentication_failed,cust_00051,20,0.95,0.05,168223.9,8411.2,0,20,12,4,0.9009,0.8039,0.0096,1,0.5344
tx_004800,28363793,card,user_cancelled,cust_00199,43,0.7442,0.2558,155279.25,3611.15,4,176,8,6,0.9009,0.969,0.3389,0,0.02
tx_004801,44045446,emi,network_error,cust_00447,31,0.9677,0.0323,141315.97,4558.58,3,87,20,3,0.9009,0.8416,0.025,0,0.4427
tx_004802,1971889,emi,user_cancelled,cust_00498,28,0.8929,0.1071,214129.14,7647.47,1,115,9,0,0.9009,0.8416,0.1211,1,0.1252
tx_004803,45127508,wallet,temporary_timeout,cust_00467,11,0.5455,0.4545,78008.22,7091.66,4,174,8,4,0.9009,0.9274,0.291,1,0.4855
tx_004804,34342322,netbanking,gateway_degradation,cust_00353,46,0.9565,0.0435,152710.09,3319.78,2,171,3,4,0.9009,0.819,0.1133,1,0.4106
tx_004805,11243914,card,gateway_degradation,cust_00228,53,0.9434,0.0566,105385.25,1988.4,5,62,18,6,0.9009,0.969,0.1714,0,0.3472
tx_004806,49082027,wallet,gateway_degradation,cust_00177,45,0.9556,0.0444,160401.71,3564.48,3,70,23,2,0.9009,0.9274,0.0,1,0.5171
tx_004807,7897516,netbanking,authentication_failed,cust_00308,6,0.6667,0.3333,40497.85,6749.64,2,46,2,4,0.9009,0.819,0.5106,0,0.2029
tx_004808,10507667,emi,gateway_degradation,cust_00495,36,0.5556,0.4444,117516.77,3264.35,5,176,15,3,0.9009,0.8416,0.5063,0,0.3003
tx_004809,40045920,netbanking,authentication_failed,cust_00400,45,0.9333,0.0667,207222.46,4604.94,1,99,1,3,0.9009,0.819,0.0,1,0.3308
tx_004810,30906443,wallet,user_cancelled,cust_00007,5,0.8,0.2,223333.72,44666.74,1,174,8,3,0.9009,0.9274,0.0642,0,0.1126
tx_004811,40349298,upi,authentication_failed,cust_00210,27,0.963,0.037,9724.2,360.16,1,148,1,5,0.9009,0.8039,0.0,0,0.4824
tx_004812,46530432,wallet,card_declined,cust_00204,8,1.0,0.0,72412.95,9051.62,0,177,4,1,0.9009,0.9274,0.1077,0,0.1827
tx_004813,30216585,upi,insufficient_funds,cust_00094,15,0.8667,0.1333,143022.55,9534.84,3,45,20,3,0.9009,0.8039,0.0148,0,0.2786
tx_004814,26892368,card,insufficient_funds,cust_00058,32,0.875,0.125,109056.72,3408.02,1,9,6,0,0.9009,0.969,0.0,0,0.207
tx_004815,18411954,upi,gateway_degradation,cust_00056,13,0.9231,0.0769,73084.0,5621.85,3,171,0,5,0.9009,0.8039,0.4118,1,0.5506
tx_004816,38088933,emi,insufficient_funds,cust_00033,23,0.5217,0.4783,175076.93,7612.04,4,163,9,2,0.9009,0.8416,0.5059,0,0.1001
tx_004817,26308262,netbanking,gateway_degradation,cust_00134,33,0.9697,0.0303,249260.15,7553.34,4,20,23,2,0.9009,0.819,0.0171,0,0.4218
tx_004818,12799924,upi,card_declined,cust_00167,9,0.7778,0.2222,126156.41,14017.38,4,165,9,2,0.9009,0.8039,0.2066,0,0.0307
tx_004819,4199482,wallet,card_declined,cust_00402,23,0.913,0.087,65416.07,2844.18,0,88,19,0,0.9009,0.9274,0.0648,0,0.1836
tx_004820,12480755,netbanking,card_declined,cust_00057,54,0.7037,0.2963,234042.87,4334.13,1,46,12,5,0.9009,0.819,0.2124,0,0.02
tx_004821,13834285,wallet,temporary_timeout,cust_00272,26,0.8077,0.1923,155637.11,5986.04,2,96,1,6,0.9009,0.9274,0.1592,0,0.5016
tx_004822,7872118,netbanking,card_declined,cust_00112,38,0.8684,0.1316,21581.06,567.92,0,130,2,1,0.9009,0.819,0.043,0,0.1266
tx_004823,22236085,card,authentication_failed,cust_00163,36,0.3611,0.6389,162163.15,4504.53,0,126,13,3,0.9009,0.969,0.7525,0,0.1477
tx_004824,19109611,card,authentication_failed,cust_00236,51,0.6863,0.3137,248678.09,4876.04,1,86,8,6,0.9009,0.969,0.293,1,0.1592
tx_004825,48618959,wallet,temporary_timeout,cust_00351,18,0.8889,0.1111,168846.77,9380.38,4,51,11,4,0.9009,0.9274,0.1361,0,0.5566
tx_004826,7745048,wallet,authentication_failed,cust_00293,24,0.9167,0.0833,150642.8,6276.78,5,74,6,2,0.9009,0.9274,0.1257,1,0.3027
tx_004827,13141632,wallet,authentication_failed,cust_00486,51,0.9804,0.0196,192807.92,3780.55,1,68,6,5,0.9009,0.9274,0.0,0,0.4275
tx_004828,34717542,wallet,insufficient_funds,cust_00427,27,0.8889,0.1111,158470.72,5869.29,5,78,7,3,0.9009,0.9274,0.143,0,0.1977
tx_004829,41975191,netbanking,network_error,cust_00439,21,0.5714,0.4286,213110.26,10148.11,5,134,17,3,0.9009,0.819,0.559,1,0.3677
tx_004830,1600071,wallet,gateway_degradation,cust_00277,32,0.9375,0.0625,169566.38,5298.95,0,71,7,6,0.9009,0.9274,0.0913,0,0.6025
tx_004831,46197036,upi,network_error,cust_00209,14,0.1429,0.8571,200613.92,14329.57,4,100,4,2,0.9009,0.8039,0.9114,1,0.58
tx_004832,32776743,upi,insufficient_funds,cust_00010,23,0.9565,0.0435,81793.43,3556.24,3,174,8,4,0.9009,0.8039,0.0,0,0.3335
tx_004833,38620811,card,card_declined,cust_00445,51,0.8039,0.1961,148771.04,2917.08,1,34,1,4,0.9009,0.969,0.1268,0,0.02
tx_004834,45939268,netbanking,authentication_failed,cust_00098,48,0.4792,0.5208,244902.88,5102.14,3,162,5,5,0.9009,0.819,0.5609,0,0.2025
tx_004835,7752540,netbanking,network_error,cust_00207,52,0.9231,0.0769,116510.88,2240.59,1,177,4,5,0.9009,0.819,0.0248,1,0.4879
tx_004836,49406691,wallet,user_cancelled,cust_00201,18,0.4444,0.5556,195610.29,10867.24,4,173,22,1,0.9009,0.9274,0.5092,0,0.03
tx_004837,11118413,emi,gateway_degradation,cust_00302,53,0.6981,0.3019,63482.85,1197.79,3,20,11,2,0.9009,0.8416,0.0855,0,0.3136
tx_004838,45269440,card,authentication_failed,cust_00401,28,0.9643,0.0357,12840.05,458.57,4,5,1,1,0.9009,0.969,0.1878,1,0.1941
tx_004839,33920772,netbanking,gateway_degradation,cust_00132,27,0.8148,0.1852,114907.75,4255.84,5,53,15,6,0.9009,0.819,0.0451,1,0.3901
tx_004840,11796627,upi,temporary_timeout,cust_00332,45,0.7333,0.2667,248345.44,5518.79,0,1,4,0,0.9009,0.8039,0.2319,0,0.6552
tx_004841,27213128,wallet,temporary_timeout,cust_00485,29,0.1379,0.8621,109741.47,3784.19,5,41,1,6,0.9009,0.9274,0.9031,0,0.485
tx_004842,16695151,upi,card_declined,cust_00030,30,0.6,0.4,111815.99,3727.2,3,125,1,2,0.9009,0.8039,0.5021,0,0.0201
tx_004843,34146139,netbanking,network_error,cust_00092,59,0.6441,0.3559,218813.73,3708.71,3,91,20,0,0.9009,0.819,0.4824,0,0.3681
tx_004844,15878810,netbanking,temporary_timeout,cust_00480,34,0.8824,0.1176,38823.66,1141.87,1,9,16,1,0.9009,0.819,0.1839,1,0.5202
tx_004845,26308163,wallet,network_error,cust_00376,2,0.5,0.5,249855.77,124927.88,2,178,15,0,0.9009,0.9274,0.4303,1,0.453
tx_004846,8187213,wallet,card_declined,cust_00485,29,0.1379,0.8621,109741.47,3784.19,3,41,11,3,0.9009,0.9274,0.6961,0,0.02
tx_004847,46599761,netbanking,gateway_degradation,cust_00472,24,0.9167,0.0833,224780.93,9365.87,2,98,10,6,0.9009,0.819,0.0011,1,0.4714
tx_004848,47275664,card,temporary_timeout,cust_00289,31,0.9677,0.0323,51497.14,1661.2,3,18,12,4,0.9009,0.969,0.0588,0,0.4564
tx_004849,41670058,card,insufficient_funds,cust_00446,35,0.8,0.2,25725.99,735.03,0,68,7,1,0.9009,0.969,0.1786,0,0.1968
tx_004850,22807156,emi,network_error,cust_00357,23,0.9565,0.0435,234016.41,10174.63,0,80,17,3,0.9009,0.8416,0.0,1,0.5198
tx_004851,33824230,upi,authentication_failed,cust_00164,37,0.7568,0.2432,196964.34,5323.36,0,57,7,5,0.9009,0.8039,0.267,0,0.3957
tx_004852,7509181,netbanking,gateway_degradation,cust_00015,50,0.96,0.04,72437.86,1448.76,5,70,20,6,0.9009,0.819,0.0087,0,0.4428
tx_004853,8732767,upi,insufficient_funds,cust_00170,52,0.1346,0.8654,14364.2,276.23,4,151,22,6,0.9009,0.8039,1.0,0,0.22
tx_004854,41132088,netbanking,insufficient_funds,cust_00445,51,0.8039,0.1961,148771.04,2917.08,4,34,15,0,0.9009,0.819,0.1588,0,0.1502
tx_004855,22581502,wallet,gateway_degradation,cust_00260,16,0.625,0.375,113887.13,7117.95,0,165,17,2,0.9009,0.9274,0.5513,1,0.4301
tx_004856,28552535,wallet,insufficient_funds,cust_00047,27,0.9259,0.0741,143146.15,5301.71,2,168,18,2,0.9009,0.9274,0.0,0,0.3055
tx_004857,37642203,netbanking,temporary_timeout,cust_00122,14,0.7857,0.2143,83742.62,5981.62,3,121,3,6,0.9009,0.819,0.2145,1,0.4004
tx_004858,18532748,netbanking,card_declined,cust_00175,31,0.9032,0.0968,248868.39,8028.01,5,172,23,2,0.9009,0.819,0.1449,0,0.02
tx_004859,44210704,card,card_declined,cust_00260,16,0.625,0.375,113887.13,7117.95,2,165,13,6,0.9009,0.969,0.3633,0,0.02
tx_004860,25869066,upi,gateway_degradation,cust_00352,45,0.5111,0.4889,135748.72,3016.64,4,37,17,5,0.9009,0.8039,0.5313,0,0.5401
tx_004861,16683320,netbanking,insufficient_funds,cust_00401,28,0.9643,0.0357,12840.05,458.57,3,5,16,3,0.9009,0.819,0.0,0,0.2696
tx_004862,6719165,emi,card_declined,cust_00123,49,0.9796,0.0204,67998.47,1387.72,5,137,5,4,0.9009,0.8416,0.0,0,0.0658
tx_004863,5237395,netbanking,insufficient_funds,cust_00388,5,0.2,0.8,205869.59,41173.92,3,155,11,3,0.9009,0.819,0.7699,0,0.12
tx_004864,48628505,netbanking,insufficient_funds,cust_00344,44,0.9318,0.0682,105115.6,2388.99,4,163,20,3,0.9009,0.819,0.0,0,0.2115
tx_004865,46239487,card,gateway_degradation,cust_00216,32,0.9375,0.0625,100638.21,3144.94,1,6,15,4,0.9009,0.969,0.1145,1,0.4341
